h2_18_91,5.0,0.0
h2_18_90,5.0,0.0
h2_18_89,5.0,0.0
h2_18_88,5.0,0.0
h2_18_87,5.0,0.0
h2_18_86,5.0,0.0
h2_18_85,5.0,0.0
h2_18_84,5.0,0.0
h2_18_83,5.0,0.0
h2_18_82,5.0,0.0
h2_18_81,5.0,0.0
h2_18_80,5.0,0.0
h2_18_79,5.0,0.0
h2_18_78,5.0,0.0
h2_18_77,5.0,0.0
h2_18_76,5.0,0.0
h2_18_75,5.0,0.0
h2_18_74,5.0,0.0
h2_18_73,5.0,0.0
h2_18_72,5.0,0.0
h2_18_71,5.0,0.0
h2_18_70,5.0,0.0
h2_18_69,5.0,0.0
h2_18_68,5.0,0.0
h2_18_67,5.0,0.0
h2_18_66,5.0,0.0
h2_18_65,5.0,0.0
h2_18_64,5.0,0.0
h2_18_63,5.0,0.0
h2_18_62,5.0,0.0
h2_18_61,5.0,0.0
h2_18_60,5.0,0.0
h2_18_59,5.0,0.0
h2_18_58,5.0,0.0
h2_18_57,5.0,0.0
h2_18_56,5.0,0.0
h2_18_55,5.0,0.0
h2_18_54,5.0,0.0
h2_18_53,5.0,0.0
h2_18_52,5.0,0.0
h2_18_51,5.0,0.0
h2_18_50,5.0,0.0
h2_18_49,5.0,0.0
h2_18_48,5.0,0.0
h2_18_47,5.0,0.0
h2_18_46,5.0,0.0
h2_18_45,5.0,0.0
h2_18_44,5.0,0.0
h2_18_43,5.0,0.0
h2_18_42,5.0,0.0
h2_18_41,5.0,0.0
h2_18_40,5.0,0.0
h2_18_39,5.0,0.0
h2_18_38,5.0,0.0
h2_18_37,5.0,0.0
h2_18_36,5.0,0.0
h2_18_35,5.0,0.0
h2_18_34,5.0,0.0
h2_18_33,5.0,0.0
h2_18_32,5.0,0.0
h2_18_31,5.0,0.0
h2_18_30,5.0,0.0
h2_18_29,5.0,0.0
h2_18_28,5.0,0.0
h2_18_27,5.0,0.0
h2_18_26,5.0,0.0
h2_18_25,5.0,0.0
h2_18_24,5.0,0.0
h2_18_23,5.0,0.0
h2_18_22,5.0,0.0
h2_18_21,5.0,0.0
h2_18_20,5.0,0.0
h2_18_19,5.0,0.0
h2_18_18,5.0,0.0
h2_18_17,5.0,0.0
h2_18_16,5.0,0.0
h2_18_15,5.0,0.0
h2_18_14,5.0,0.0
h2_18_13,5.0,0.0
h2_18_12,5.0,0.0
h2_18_11,5.0,0.0
h2_18_10,5.0,0.0
h2_18_9,5.0,0.0
h2_18_8,5.0,0.0
h2_18_7,5.0,0.0
h2_18_6,5.0,0.0
h2_18_5,5.0,0.0
h2_18_4,5.0,0.0
h2_18_3,5.0,0.0
h2_18_2,5.0,0.0
h2_18_1,5.0,0.0
h2_18_0,5.0,0.0
h2_17_99,5.0,0.0
h2_17_98,5.0,0.0
h2_17_97,5.0,0.0
h2_17_96,5.0,0.0
h2_17_95,5.0,0.0
h2_17_94,5.0,0.0
h2_17_93,5.0,0.0
h2_17_92,5.0,0.0
h2_17_91,5.0,0.0
h2_17_90,5.0,0.0
h2_17_89,5.0,0.0
h2_17_88,5.0,0.0
h2_17_87,5.0,0.0
h2_17_86,5.0,0.0
h2_17_85,5.0,0.0
h2_17_84,5.0,0.0
h2_17_83,5.0,0.0
h2_17_82,5.0,0.0
h2_17_81,5.0,0.0
h2_17_80,5.0,0.0
h2_17_79,5.0,0.0
h2_17_78,5.0,0.0
h2_17_77,5.0,0.0
h2_17_76,5.0,0.0
h2_17_75,5.0,0.0
h2_17_74,5.0,0.0
h2_17_73,5.0,0.0
h2_17_72,5.0,0.0
h2_17_71,5.0,0.0
h2_17_70,5.0,0.0
h2_17_69,5.0,0.0
h2_17_68,5.0,0.0
h2_17_67,5.0,0.0
h2_17_66,5.0,0.0
h2_17_65,5.0,0.0
h2_17_64,5.0,0.0
h2_17_63,5.0,0.0
h2_17_62,5.0,0.0
h2_17_61,5.0,0.0
h2_17_60,5.0,0.0
h2_17_59,5.0,0.0
h2_17_58,5.0,0.0
h2_17_57,5.0,0.0
h2_17_56,5.0,0.0
h2_17_55,5.0,0.0
h2_17_54,5.0,0.0
h2_17_53,5.0,0.0
h2_17_52,5.0,0.0
h2_17_51,5.0,0.0
h2_17_50,5.0,0.0
h2_17_49,5.0,0.0
h2_17_48,5.0,0.0
h2_17_47,5.0,0.0
h2_17_46,5.0,0.0
h2_17_45,5.0,0.0
h2_17_44,5.0,0.0
h2_17_43,5.0,0.0
h2_17_42,5.0,0.0
h2_17_41,5.0,0.0
h2_17_40,5.0,0.0
h2_17_39,5.0,0.0
h2_17_38,5.0,0.0
h2_17_37,5.0,0.0
h2_17_36,5.0,0.0
h2_17_35,5.0,0.0
h2_17_34,5.0,0.0
h2_17_33,5.0,0.0
h2_17_32,5.0,0.0
h2_17_31,5.0,0.0
h2_17_30,5.0,0.0
h2_17_29,5.0,0.0
h2_17_28,5.0,0.0
h2_17_27,5.0,0.0
h2_17_26,5.0,0.0
h2_17_25,5.0,0.0
h2_17_24,5.0,0.0
h2_17_23,5.0,0.0
h2_17_22,5.0,0.0
h2_17_21,5.0,0.0
h2_17_20,5.0,0.0
h2_17_19,5.0,0.0
h2_17_18,5.0,0.0
h2_17_17,5.0,0.0
h2_17_16,5.0,0.0
h2_17_15,5.0,0.0
h2_17_14,5.0,0.0
h2_17_13,5.0,0.0
h2_17_12,5.0,0.0
h2_17_11,5.0,0.0
h2_17_10,5.0,0.0
h2_17_9,5.0,0.0
h2_17_8,5.0,0.0
h2_17_7,5.0,0.0
h2_17_6,5.0,0.0
h2_17_5,5.0,0.0
h2_17_4,5.0,0.0
h2_17_3,5.0,0.0
h2_17_2,5.0,0.0
h2_17_1,5.0,0.0
h2_17_0,5.0,0.0
h2_16_99,5.0,0.0
h2_16_98,5.0,0.0
h2_16_97,5.0,0.0
h2_16_96,5.0,0.0
h2_16_95,5.0,0.0
h2_16_94,5.0,0.0
h2_16_93,5.0,0.0
h2_16_92,5.0,0.0
h2_16_91,5.0,0.0
h2_16_90,5.0,0.0
h2_16_89,5.0,0.0
h2_16_88,5.0,0.0
h2_16_87,5.0,0.0
h2_16_86,5.0,0.0
h2_16_85,5.0,0.0
h2_16_84,5.0,0.0
h2_16_83,5.0,0.0
h2_16_82,5.0,0.0
h2_16_81,5.0,0.0
h2_16_80,5.0,0.0
h2_16_79,5.0,0.0
h2_16_78,5.0,0.0
h2_16_77,5.0,0.0
h2_16_76,5.0,0.0
h2_16_75,5.0,0.0
h2_16_74,5.0,0.0
h2_16_73,5.0,0.0
h2_16_72,5.0,0.0
h2_16_71,5.0,0.0
h2_16_70,5.0,0.0
h2_16_69,5.0,0.0
h2_16_68,5.0,0.0
h2_16_67,5.0,0.0
h2_16_66,5.0,0.0
h2_16_65,5.0,0.0
h2_16_64,5.0,0.0
h2_16_63,5.0,0.0
h2_16_62,5.0,0.0
h2_16_61,5.0,0.0
h2_16_60,5.0,0.0
h2_16_59,5.0,0.0
h2_16_58,5.0,0.0
h2_16_57,5.0,0.0
h2_16_56,5.0,0.0
h2_16_55,5.0,0.0
h2_16_54,5.0,0.0
h2_16_53,5.0,0.0
h2_16_52,5.0,0.0
h2_16_51,5.0,0.0
h2_16_50,5.0,0.0
h2_16_49,5.0,0.0
h2_16_48,5.0,0.0
h2_16_47,5.0,0.0
h2_16_46,5.0,0.0
h2_16_45,5.0,0.0
h2_16_44,5.0,0.0
h2_16_43,5.0,0.0
h2_16_42,5.0,0.0
h2_16_41,5.0,0.0
h2_16_40,5.0,0.0
h2_16_39,5.0,0.0
h2_16_38,5.0,0.0
h2_16_37,5.0,0.0
h2_16_36,5.0,0.0
h2_16_35,5.0,0.0
h2_16_34,5.0,0.0
h2_16_33,5.0,0.0
h2_16_32,5.0,0.0
h2_16_31,5.0,0.0
h2_16_30,5.0,0.0
h2_16_29,5.0,0.0
h2_16_28,5.0,0.0
h2_16_27,5.0,0.0
h2_16_26,5.0,0.0
h2_16_25,5.0,0.0
h2_16_24,5.0,0.0
h2_16_23,5.0,0.0
h2_16_22,5.0,0.0
h2_16_21,5.0,0.0
h2_16_20,5.0,0.0
h2_16_19,5.0,0.0
h2_16_18,5.0,0.0
h2_16_17,5.0,0.0
h2_16_16,5.0,0.0
h2_16_15,5.0,0.0
h2_16_14,5.0,0.0
h2_16_13,5.0,0.0
h2_16_12,5.0,0.0
h2_16_11,5.0,0.0
h2_16_10,5.0,0.0
h2_16_9,5.0,0.0
h2_16_8,5.0,0.0
h2_16_7,5.0,0.0
h2_16_6,5.0,0.0
h2_16_5,5.0,0.0
h2_16_4,5.0,0.0
h2_16_3,5.0,0.0
h2_16_2,5.0,0.0
h2_16_1,5.0,0.0
h2_16_0,5.0,0.0
h2_15_99,5.0,0.0
h2_15_98,5.0,0.0
h2_15_97,5.0,0.0
h2_15_96,5.0,0.0
h2_15_95,5.0,0.0
h2_15_94,5.0,0.0
h2_15_93,5.0,0.0
h2_15_92,5.0,0.0
h2_15_91,5.0,0.0
h2_15_90,5.0,0.0
h2_15_89,5.0,0.0
h2_15_88,5.0,0.0
h2_15_87,5.0,0.0
h2_15_86,5.0,0.0
h2_15_85,5.0,0.0
h2_15_84,5.0,0.0
h2_15_83,5.0,0.0
h2_15_82,5.0,0.0
h2_15_81,5.0,0.0
h2_15_80,5.0,0.0
h2_15_79,5.0,0.0
h2_15_78,5.0,0.0
h2_15_77,5.0,0.0
h2_15_76,5.0,0.0
h2_15_75,5.0,0.0
h2_15_74,5.0,0.0
h2_15_73,5.0,0.0
h2_15_72,5.0,0.0
h2_15_71,5.0,0.0
h2_15_70,5.0,0.0
h2_15_69,5.0,0.0
h2_15_68,5.0,0.0
h2_15_67,5.0,0.0
h2_15_66,5.0,0.0
h2_15_65,5.0,0.0
h2_15_64,5.0,0.0
h2_15_63,5.0,0.0
h2_15_62,5.0,0.0
h2_15_61,5.0,0.0
h2_15_60,5.0,0.0
h2_15_59,5.0,0.0
h2_15_58,5.0,0.0
h2_15_57,5.0,0.0
h2_15_56,5.0,0.0
h2_15_55,5.0,0.0
h2_15_54,5.0,0.0
h2_15_53,5.0,0.0
h2_15_52,5.0,0.0
h2_15_51,5.0,0.0
h2_15_50,5.0,0.0
h2_15_49,5.0,0.0
h2_15_48,5.0,0.0
h2_15_47,5.0,0.0
h2_15_46,5.0,0.0
h2_15_45,5.0,0.0
h2_15_44,5.0,0.0
h2_15_43,5.0,0.0
h2_15_42,5.0,0.0
h2_15_41,5.0,0.0
h2_15_40,5.0,0.0
h2_15_39,5.0,0.0
h2_15_38,5.0,0.0
h2_15_37,5.0,0.0
h2_15_36,5.0,0.0
h2_15_35,5.0,0.0
h2_15_34,5.0,0.0
h2_15_33,5.0,0.0
h2_15_32,5.0,0.0
h2_15_31,5.0,0.0
h2_15_30,5.0,0.0
h2_15_29,5.0,0.0
h2_15_28,5.0,0.0
h2_15_27,5.0,0.0
h2_15_26,5.0,0.0
h2_15_25,5.0,0.0
h2_15_24,5.0,0.0
h2_15_23,5.0,0.0
h2_15_22,5.0,0.0
h2_15_21,5.0,0.0
h2_15_20,5.0,0.0
h2_15_19,5.0,0.0
h2_15_18,5.0,0.0
h2_15_17,5.0,0.0
h2_15_16,5.0,0.0
h2_15_15,5.0,0.0
h2_15_14,5.0,0.0
h2_15_13,5.0,0.0
h2_15_12,5.0,0.0
h2_15_11,5.0,0.0
h2_15_10,5.0,0.0
h2_15_9,5.0,0.0
h2_15_8,5.0,0.0
h2_15_7,5.0,0.0
h2_15_6,5.0,0.0
h2_15_5,5.0,0.0
h2_15_4,5.0,0.0
h2_15_3,5.0,0.0
h2_15_2,5.0,0.0
h2_15_1,5.0,0.0
h2_15_0,5.0,0.0
h2_14_99,5.0,0.0
h2_14_98,5.0,0.0
h2_14_97,5.0,0.0
h2_14_96,5.0,0.0
h2_14_95,5.0,0.0
h2_14_94,5.0,0.0
h2_14_93,5.0,0.0
h2_14_92,5.0,0.0
h2_14_91,5.0,0.0
h2_14_90,5.0,0.0
h2_14_89,5.0,0.0
h2_14_88,5.0,0.0
h2_14_87,5.0,0.0
h2_14_86,5.0,0.0
h2_14_85,5.0,0.0
h2_14_84,5.0,0.0
h2_14_83,5.0,0.0
h2_14_82,5.0,0.0
h2_14_81,5.0,0.0
h2_14_80,5.0,0.0
h2_14_79,5.0,0.0
h2_14_78,5.0,0.0
h2_14_77,5.0,0.0
h2_14_76,5.0,0.0
h2_14_75,5.0,0.0
h2_14_74,5.0,0.0
h2_14_73,5.0,0.0
h2_14_72,5.0,0.0
h2_14_71,5.0,0.0
h2_14_70,5.0,0.0
h2_14_69,5.0,0.0
h2_14_68,5.0,0.0
h2_14_67,5.0,0.0
h2_14_66,5.0,0.0
h2_14_65,5.0,0.0
h2_14_64,5.0,0.0
h2_14_63,5.0,0.0
h2_14_62,5.0,0.0
h2_14_61,5.0,0.0
h2_14_60,5.0,0.0
h2_14_59,5.0,0.0
h2_14_58,5.0,0.0
h2_14_57,5.0,0.0
h2_14_56,5.0,0.0
h2_14_55,5.0,0.0
h2_14_54,5.0,0.0
h2_14_53,5.0,0.0
h2_14_52,5.0,0.0
h2_14_51,5.0,0.0
h2_14_50,5.0,0.0
h2_14_49,5.0,0.0
h2_14_48,5.0,0.0
h2_14_47,5.0,0.0
h2_14_46,5.0,0.0
h2_14_45,5.0,0.0
h2_14_44,5.0,0.0
h2_14_43,5.0,0.0
h2_14_42,5.0,0.0
h2_14_41,5.0,0.0
h2_14_40,5.0,0.0
h2_14_39,5.0,0.0
h2_14_38,5.0,0.0
h2_14_37,5.0,0.0
h2_14_36,5.0,0.0
h2_14_35,5.0,0.0
h2_14_34,5.0,0.0
h2_14_33,5.0,0.0
h2_14_32,5.0,0.0
h2_14_31,5.0,0.0
h2_14_30,5.0,0.0
h2_14_29,5.0,0.0
h2_14_28,5.0,0.0
h2_14_27,5.0,0.0
h2_14_26,5.0,0.0
h2_14_25,5.0,0.0
h2_14_24,5.0,0.0
h2_14_23,5.0,0.0
h2_14_22,5.0,0.0
h2_14_21,5.0,0.0
h2_14_20,5.0,0.0
h2_14_19,5.0,0.0
h2_14_18,5.0,0.0
h2_14_17,5.0,0.0
h2_14_16,5.0,0.0
h2_14_15,5.0,0.0
h2_14_14,5.0,0.0
h2_14_13,5.0,0.0
h2_14_12,5.0,0.0
h2_14_11,5.0,0.0
h2_14_10,5.0,0.0
h2_14_9,5.0,0.0
h2_14_8,5.0,0.0
h2_14_7,5.0,0.0
h2_14_6,5.0,0.0
h2_14_5,5.0,0.0
h2_14_4,5.0,0.0
h2_14_3,5.0,0.0
h2_14_2,5.0,0.0
h2_14_1,5.0,0.0
h2_14_0,5.0,0.0
h2_13_99,5.0,0.0
h2_13_98,5.0,0.0
h2_13_97,5.0,0.0
h2_13_96,5.0,0.0
h2_13_95,5.0,0.0
h2_13_94,5.0,0.0
h2_13_93,5.0,0.0
h2_13_92,5.0,0.0
h2_13_91,5.0,0.0
h2_13_90,5.0,0.0
h2_13_89,5.0,0.0
h2_13_88,5.0,0.0
h2_13_87,5.0,0.0
h2_13_86,5.0,0.0
h2_13_85,5.0,0.0
h2_13_84,5.0,0.0
h2_13_83,5.0,0.0
h2_13_82,5.0,0.0
h2_13_81,5.0,0.0
h2_13_80,5.0,0.0
h2_13_79,5.0,0.0
h2_13_78,5.0,0.0
h2_13_77,5.0,0.0
h2_13_76,5.0,0.0
h2_13_75,5.0,0.0
h2_13_74,5.0,0.0
h2_13_73,5.0,0.0
h2_13_72,5.0,0.0
h2_13_71,5.0,0.0
h2_13_70,5.0,0.0
h2_13_69,5.0,0.0
h2_13_68,5.0,0.0
h2_13_67,5.0,0.0
h2_13_66,5.0,0.0
h2_13_65,5.0,0.0
h2_13_64,5.0,0.0
h2_13_63,5.0,0.0
h2_13_62,5.0,0.0
h2_13_61,5.0,0.0
h2_13_60,5.0,0.0
h2_13_59,5.0,0.0
h2_13_58,5.0,0.0
h2_13_57,5.0,0.0
h2_13_56,5.0,0.0
h2_13_55,5.0,0.0
h2_13_54,5.0,0.0
h2_13_53,5.0,0.0
h2_13_52,5.0,0.0
h2_13_51,5.0,0.0
h2_13_50,5.0,0.0
h2_13_49,5.0,0.0
h2_13_48,5.0,0.0
h2_13_47,5.0,0.0
h2_13_46,5.0,0.0
h2_13_45,5.0,0.0
h2_13_44,5.0,0.0
h2_13_43,5.0,0.0
h2_13_42,5.0,0.0
h2_13_41,5.0,0.0
h2_13_40,5.0,0.0
h2_13_39,5.0,0.0
h2_13_38,5.0,0.0
h2_13_37,5.0,0.0
h2_13_36,5.0,0.0
h2_13_35,5.0,0.0
h2_13_34,5.0,0.0
h2_13_33,5.0,0.0
h2_13_32,5.0,0.0
h2_13_31,5.0,0.0
h2_13_30,5.0,0.0
h2_13_29,5.0,0.0
h2_13_28,5.0,0.0
h2_13_27,5.0,0.0
h2_13_26,5.0,0.0
h2_13_25,5.0,0.0
h2_13_24,5.0,0.0
h2_13_23,5.0,0.0
h2_13_22,5.0,0.0
h2_13_21,5.0,0.0
h2_13_20,5.0,0.0
h2_13_19,5.0,0.0
h2_13_18,5.0,0.0
h2_13_17,5.0,0.0
h2_13_16,5.0,0.0
h2_13_15,5.0,0.0
h2_13_14,5.0,0.0
h2_13_13,5.0,0.0
h2_13_12,5.0,0.0
h2_13_11,5.0,0.0
h2_13_10,5.0,0.0
h2_13_9,5.0,0.0
h2_13_8,5.0,0.0
h2_13_7,5.0,0.0
h2_13_6,5.0,0.0
h2_13_5,5.0,0.0
h2_13_4,5.0,0.0
h2_13_3,5.0,0.0
h2_13_2,5.0,0.0
h2_13_1,5.0,0.0
h2_13_0,5.0,0.0
h2_12_99,5.0,0.0
h2_12_98,5.0,0.0
h2_12_97,5.0,0.0
h2_12_96,5.0,0.0
h2_12_95,5.0,0.0
h2_12_94,5.0,0.0
h2_12_93,5.0,0.0
h2_12_92,5.0,0.0
h2_12_91,5.0,0.0
h2_12_90,5.0,0.0
h2_12_89,5.0,0.0
h2_12_88,5.0,0.0
h2_12_87,5.0,0.0
h2_12_86,5.0,0.0
h2_12_85,5.0,0.0
h2_12_84,5.0,0.0
h2_12_83,5.0,0.0
h2_12_82,5.0,0.0
h2_12_81,5.0,0.0
h2_12_80,5.0,0.0
h2_12_79,5.0,0.0
h2_12_78,5.0,0.0
h2_12_77,5.0,0.0
h2_12_76,5.0,0.0
h2_12_75,5.0,0.0
h2_12_74,5.0,0.0
h2_12_73,5.0,0.0
h2_12_72,5.0,0.0
h2_12_71,5.0,0.0
h2_12_70,5.0,0.0
h2_12_69,5.0,0.0
h2_12_68,5.0,0.0
h2_12_67,5.0,0.0
h2_12_66,5.0,0.0
h2_12_65,5.0,0.0
h2_12_64,5.0,0.0
h2_12_63,5.0,0.0
h2_12_62,5.0,0.0
h2_12_61,5.0,0.0
h2_12_60,5.0,0.0
h2_12_59,5.0,0.0
h2_12_58,5.0,0.0
h2_12_57,5.0,0.0
h2_12_56,5.0,0.0
h2_12_55,5.0,0.0
h2_12_54,5.0,0.0
h2_12_53,5.0,0.0
h2_12_52,5.0,0.0
h2_12_51,5.0,0.0
h2_12_50,5.0,0.0
h2_12_49,5.0,0.0
h2_12_48,5.0,0.0
h2_12_47,5.0,0.0
h2_12_46,5.0,0.0
h2_12_45,5.0,0.0
h2_12_44,5.0,0.0
h2_12_43,5.0,0.0
h2_12_42,5.0,0.0
h2_12_41,5.0,0.0
h2_12_40,5.0,0.0
h2_12_39,5.0,0.0
h2_12_38,5.0,0.0
h2_12_37,5.0,0.0
h2_12_36,5.0,0.0
h2_12_35,5.0,0.0
h2_12_34,5.0,0.0
h2_12_33,5.0,0.0
h2_12_32,5.0,0.0
h2_12_31,5.0,0.0
h2_12_30,5.0,0.0
h2_12_29,5.0,0.0
h2_12_28,5.0,0.0
h2_12_27,5.0,0.0
h2_12_26,5.0,0.0
h2_12_25,5.0,0.0
h2_12_24,5.0,0.0
h2_12_23,5.0,0.0
h2_12_22,5.0,0.0
h2_12_21,5.0,0.0
h2_12_20,5.0,0.0
h2_12_19,5.0,0.0
h2_12_18,5.0,0.0
h2_12_17,5.0,0.0
h2_12_16,5.0,0.0
h2_12_15,5.0,0.0
h2_12_14,5.0,0.0
h2_12_13,5.0,0.0
h2_12_12,5.0,0.0
h2_12_11,5.0,0.0
h2_12_10,5.0,0.0
h2_12_9,5.0,0.0
h2_12_8,5.0,0.0
h2_12_7,5.0,0.0
h2_12_6,5.0,0.0
h2_12_5,5.0,0.0
h2_12_4,5.0,0.0
h2_12_3,5.0,0.0
h2_12_2,5.0,0.0
h2_12_1,5.0,0.0
h2_12_0,5.0,0.0
h2_11_99,5.0,0.0
h2_11_98,5.0,0.0
h2_11_97,5.0,0.0
h2_11_96,5.0,0.0
h2_11_95,5.0,0.0
h2_11_94,5.0,0.0
h2_11_93,5.0,0.0
h2_11_92,5.0,0.0
h2_11_91,5.0,0.0
h2_11_90,5.0,0.0
h2_11_89,5.0,0.0
h2_11_88,5.0,0.0
h2_11_87,5.0,0.0
h2_11_86,5.0,0.0
h2_11_85,5.0,0.0
h2_11_84,5.0,0.0
h2_11_83,5.0,0.0
h2_11_82,5.0,0.0
h2_11_81,5.0,0.0
h2_11_80,5.0,0.0
h2_11_79,5.0,0.0
h2_11_78,5.0,0.0
h2_11_77,5.0,0.0
h2_11_76,5.0,0.0
h2_11_75,5.0,0.0
h2_11_74,5.0,0.0
h2_11_73,5.0,0.0
h2_11_72,5.0,0.0
h2_11_71,5.0,0.0
h2_11_70,5.0,0.0
h2_11_69,5.0,0.0
h2_11_68,5.0,0.0
h2_11_67,5.0,0.0
h2_11_66,5.0,0.0
h2_11_65,5.0,0.0
h2_11_64,5.0,0.0
h2_11_63,5.0,0.0
h2_11_62,5.0,0.0
h2_11_61,5.0,0.0
h2_11_60,5.0,0.0
h2_11_59,5.0,0.0
h2_11_58,5.0,0.0
h2_11_57,5.0,0.0
h2_11_56,5.0,0.0
h2_11_55,5.0,0.0
h2_11_54,5.0,0.0
h2_11_53,5.0,0.0
h2_11_52,5.0,0.0
h2_11_51,5.0,0.0
h2_11_50,5.0,0.0
h2_11_49,5.0,0.0
h2_11_48,5.0,0.0
h2_11_47,5.0,0.0
h2_11_46,5.0,0.0
h2_11_45,5.0,0.0
h2_11_44,5.0,0.0
h2_11_43,5.0,0.0
h2_11_42,5.0,0.0
h2_11_41,5.0,0.0
h2_11_40,5.0,0.0
h2_11_39,5.0,0.0
h2_11_38,5.0,0.0
h2_11_37,5.0,0.0
h2_11_36,5.0,0.0
h2_11_35,5.0,0.0
h2_11_34,5.0,0.0
h2_11_33,5.0,0.0
h2_11_32,5.0,0.0
h2_11_31,5.0,0.0
h2_11_30,5.0,0.0
h2_11_29,5.0,0.0
h2_11_28,5.0,0.0
h2_11_27,5.0,0.0
h2_11_26,5.0,0.0
h2_11_25,5.0,0.0
h2_11_24,5.0,0.0
h2_11_23,5.0,0.0
h2_11_22,5.0,0.0
h2_11_21,5.0,0.0
h2_11_20,5.0,0.0
h2_11_19,5.0,0.0
h2_11_18,5.0,0.0
h2_11_17,5.0,0.0
h2_11_16,5.0,0.0
h2_11_15,5.0,0.0
h2_11_14,5.0,0.0
h2_11_13,5.0,0.0
h2_11_12,5.0,0.0
h2_11_11,5.0,0.0
h2_11_10,5.0,0.0
h2_11_9,5.0,0.0
h2_11_8,5.0,0.0
h2_11_7,5.0,0.0
h2_11_6,5.0,0.0
h2_11_5,5.0,0.0
h2_11_4,5.0,0.0
h2_11_3,5.0,0.0
h2_11_2,5.0,0.0
h2_11_1,5.0,0.0
h2_11_0,5.0,0.0
h2_10_99,5.0,0.0
h2_10_98,5.0,0.0
h2_10_97,5.0,0.0
h2_10_96,5.0,0.0
h2_10_95,5.0,0.0
h2_10_94,5.0,0.0
h2_10_93,5.0,0.0
h2_10_92,5.0,0.0
h2_10_91,5.0,0.0
h2_10_90,5.0,0.0
h2_10_89,5.0,0.0
h2_10_88,5.0,0.0
h2_10_87,5.0,0.0
h2_10_86,5.0,0.0
h2_10_85,5.0,0.0
h2_10_84,5.0,0.0
h2_10_83,5.0,0.0
h2_10_82,5.0,0.0
h2_10_81,5.0,0.0
h2_10_80,5.0,0.0
h2_10_79,5.0,0.0
h2_10_78,5.0,0.0
h2_10_77,5.0,0.0
h2_10_76,5.0,0.0
h2_10_75,5.0,0.0
h2_10_74,5.0,0.0
h2_10_73,5.0,0.0
h2_10_72,5.0,0.0
h2_10_71,5.0,0.0
h2_10_70,5.0,0.0
h2_10_69,5.0,0.0
h2_10_68,5.0,0.0
h2_10_67,5.0,0.0
